ProteinName	log2(A,B)	AveExpr	t	P.Value	q	B
Q15008_HUMAN	0.025282399248006	8.01941827750308	-0.561272538332318	0.597188796276119	0.70389922634648	-8.79202385824783
P06396_HUMAN	0.157056246974404	2.75124207035571	-0.3392708454714	0.750055431143789	0.820444084116919	-8.79220320221988
Q9NY26_HUMAN	-0.077262392009404	5.60507850775301	0.560238750015064	0.597845863155776	0.704418386587893	-8.79267323844388
Q8NFH5_HUMAN	0.02755111184125	7.47943980869838	-0.55977427180117	0.598141220377346	0.704511136786356	-8.79296465636167
Q9GZL7_HUMAN	-0.034386328542986	7.97805387163624	0.557863012424174	0.599357477106893	0.705656254497154	-8.79416153378916
P46781_HUMAN	-0.011049738948289	11.7212537735097	0.557564726927689	0.599547426560774	0.705656254497154	-8.79434799862283
Q9BY77_HUMAN	0.018857817736995	6.47965808847374	-0.555674364546363	0.600752040333495	0.706670218911605	-8.79552763970898
Q9BSH4_HUMAN	0.02276113820669	7.2318975248535	-0.555530885792685	0.600843528687143	0.706670218911605	-8.79561702883004
O75915_HUMAN	-0.01514460467128	9.47116221584059	0.548929226179178	0.605061863610194	0.71137425179333	-8.79970766202631
Q15654_HUMAN	-0.061742835826654	7.17456821955726	0.548275660752335	0.605480417122582	0.711609077153103	-8.80011025867143
O43264_HUMAN	-0.029502659296307	7.28770197579561	0.547271648885334	0.606123730184121	0.712107792831922	-8.80072789495056
P62277_HUMAN	0.012962220460732	11.7561224961457	-0.545299249946551	0.607388686210985	0.713336225192533	-8.80193830263899
Q9BYT8_HUMAN	-0.039989907697396	7.22681699504166	0.544822865042576	0.607694435000438	0.713437654375966	-8.80223006059687
Q8IXT5_HUMAN	-0.017470568195745	7.20344081376948	0.543071676884888	0.608819132054641	0.71437505336705	-8.80330059822268
Q13510_HUMAN	0.081645489735406	7.54199579647316	-0.542895666318059	0.60893224106195	0.71437505336705	-8.80340802635936
Q8NHV4_HUMAN	0.058446593489448	5.22400314955938	-0.54226823742282	0.609335542181562	0.714590401433264	-8.80379072398095
Q96EY7_HUMAN	0.132253936207022	7.60845549422849	-0.537679026405993	0.612290098407565	0.717796467203101	-8.80657782238081
Q71RC2_HUMAN	0.140371204276397	6.15540922634473	-0.536695454634865	0.61292439716617	0.718022384576508	-8.8071723934001
Q9C0B1_HUMAN	-0.036955338475709	7.71214288975532	0.5348596204042	0.614109322426046	0.719019685324518	-8.80827954177291
P17275_HUMAN	-0.05153012994195	7.41570477889939	0.534405684675802	0.614402514023484	0.719019685324518	-8.80855277385974
P04844_HUMAN	-0.01582009935521	9.50478309367768	0.534349166811852	0.614439023836665	0.719019685324518	-8.80858677837716
P54578_HUMAN	0.019045008247398	9.02384491142203	-0.533650437263951	0.614890496679453	0.719219352329511	-8.80900690857592
Q9HCU5_HUMAN	-0.10266173789887	5.94035260916111	0.5331634957016	0.615205238263755	0.719219352329511	-8.80929940310372
Q15084_HUMAN	0.010962405224229	11.8268408504856	-0.533058468783021	0.615273135971925	0.719219352329511	-8.80936245885139
P09525_HUMAN	0.01187180794421	7.42100496043766	-0.531693795882642	0.616155757579039	0.719992283020853	-8.81018076079226
Q8N335_HUMAN	0.051269686336499	5.38903070668211	-0.290620763389061	0.784588613038709	0.84430250483186	-8.81060046114156
P46779_HUMAN	0.012496779024561	11.0818536071489	-0.52959358975631	0.617515505641745	0.721321991503935	-8.81143642229357
Q9P2R7_HUMAN	0.012557998248546	9.06395946831827	-0.528546597243723	0.618194003148701	0.721706712530081	-8.8120607210196
P07108_HUMAN	0.022138420871485	8.61201809683662	-0.528400498963587	0.618288714978108	0.721706712530081	-8.81214774770689
Q9BUL8_HUMAN	-0.020225322129564	8.43248169700059	0.526793381507156	0.619331112459726	0.722190310515399	-8.81310363126418
P53985_HUMAN	-0.036440599795083	7.42080819874975	0.526749311094251	0.619359711142457	0.722190310515399	-8.81312980653824
P00441_HUMAN	-0.015770964473999	9.83245390233362	0.526433013890226	0.619564988354223	0.722190310515399	-8.81331761080867
Q07955_HUMAN	0.015766671260563	11.1560811960197	-0.526392448595061	0.619591318062105	0.722190310515399	-8.81334168945101
P40926_HUMAN	0.011572132025226	12.2682909067964	-0.524842010529769	0.620598135568085	0.723104671038127	-8.8142607395845
Q16718_HUMAN	-0.026664659001405	8.36712612953965	0.523356990448645	0.621563339179018	0.723969906522266	-8.81513871755494
Q13501_HUMAN	-0.011825037777101	7.71719015463555	0.521653753013751	0.622671417908922	0.725000877565276	-8.81614294401174
P17676_HUMAN	0.029598525059933	8.57773675436457	-0.51805519583491	0.625016192245724	0.727411211784475	-8.81825491561643
Q92917_HUMAN	-0.041985795976371	7.86596396050393	0.517711812296584	0.625240195261316	0.727411211784475	-8.81845575409222
Q9H9J2_HUMAN	-0.019757620013219	7.19808180936129	0.51744758560422	0.625412591681855	0.727411211784475	-8.81861021318567
P18206_HUMAN	0.010551240552367	9.85165721312474	-0.516707127314701	0.625895850344003	0.727562444513559	-8.81904268284339
Q6NUQ4_HUMAN	0.015229973733389	7.95389597666694	-0.516082408362234	0.626303734463463	0.727562444513559	-8.81940711802787
Q9UHV9_HUMAN	0.013428806904054	9.57970884236638	-0.515893516087429	0.626427093043221	0.727562444513559	-8.81951723134942
Q13642_HUMAN	0.027719143337036	8.19472758851613	-0.515877536874111	0.626437529101465	0.727562444513559	-8.81952654463599
O96008_HUMAN	0.013232434716228	9.31693257686562	-0.515026782236184	0.626993299085505	0.727947950241365	-8.82002201911275
Q99590_HUMAN	-0.150085160797644	4.839240516575	0.513493125960211	0.627995881441222	0.728851751051696	-8.82091333935034
Q8TD19_HUMAN	0.049235294626747	6.70563135648184	-0.512969400875436	0.628338455814633	0.728989175279767	-8.82121716251428
P49821_HUMAN	-0.018528994399357	7.59205769235254	0.511283898535449	0.629441667612908	0.73000866728858	-8.82219304668156
Q9UNZ2_HUMAN	0.055894355584976	7.14185861993264	-0.504967935010244	0.633585205079254	0.734552259150707	-8.82582396225243
Q06203_HUMAN	-0.03699952777454	5.88130441296593	0.503614562559778	0.634475028295896	0.735321736285906	-8.82659664962825
P48047_HUMAN	0.015863539236019	10.3373979915185	-0.500818879748685	0.636315324496721	0.737191818761431	-8.82818682492109
O43747_HUMAN	-0.048825276456236	7.48560449843128	0.500384015872189	0.636601842396256	0.737261108074297	-8.82843344954884
Q9H0B3_HUMAN	0.016522265125598	11.2649073743279	-0.499757928091968	0.637014475689576	0.737476352774119	-8.82878818029089
P19404_HUMAN	-0.076338584919746	9.21441727322275	0.498831758818871	0.637625150877653	0.737920637243462	-8.82931218988298
Q8WX92_HUMAN	0.072338795109781	6.78764610866471	-0.49711594046663	0.638757330773869	0.73896792588994	-8.83028062661228
O75534_HUMAN	-0.021102979126917	8.07030958628528	0.495029633670104	0.640135452388464	0.739895732452624	-8.83145407183866
P78406_HUMAN	0.021557868890591	7.35133272298314	-0.494953485079901	0.640185783345303	0.739895732452624	-8.83149681648412
P19388_HUMAN	-0.03118947472106	7.19057439216456	0.494868618297985	0.640241879188709	0.739895732452624	-8.83154444785692
Q92947_HUMAN	0.030015655031997	8.39023363033978	-0.493660320403235	0.641040838168121	0.740250815267734	-8.83222179450451
Q9UBB5_HUMAN	-0.079326830916489	6.6193259002479	0.493377025623325	0.641228238573987	0.740250815267734	-8.83238038481744
Q04446_HUMAN	0.016247508796527	9.63778416135617	-0.493087928679247	0.641419507768588	0.740250815267734	-8.83254213749285
P50402_HUMAN	-0.010879609499835	9.43714977311943	0.493027253724371	0.641459654804574	0.740250815267734	-8.83257607475027
P83731_HUMAN	-0.012076369482546	11.3392772771435	0.492378007823384	0.641889329172399	0.740483894454999	-8.83293897790967
P38646_HUMAN	0.009825790976018	12.2054196682371	-0.491473062059771	0.642488487105999	0.740805555522298	-8.83344407826185
Q96A61_HUMAN	-0.05552107951803	8.22517677384138	0.491067970596789	0.642756793221044	0.740805555522298	-8.83366990705525
Q99674_HUMAN	-0.065524762433023	5.27456856520311	0.490924910432665	0.642851561403421	0.740805555522298	-8.83374961899719
Q6KC79_HUMAN	-0.097123248479103	4.66087208606911	0.490309972424852	0.643259004401552	0.740923439381751	-8.83409201555327
Q9UI12_HUMAN	-0.071215943804295	6.58488837594606	0.490082842603359	0.643409530385629	0.740923439381751	-8.83421838185332
Q13151_HUMAN	0.010863742798199	10.4758790318829	-0.489150826742706	0.644027405344073	0.741372432629708	-8.8347363588864
O43290_HUMAN	-0.045252804259029	7.3645453086243	0.488243928580551	0.64462893574717	0.741802299734535	-8.83523951055531
Q14677_HUMAN	-0.010579904488657	7.4728524276708	0.485853606945164	0.646215844738524	0.743162407841213	-8.83656157752316
Q8N1G4_HUMAN	0.010803054460077	9.3773207104278	-0.485775214499976	0.646267924162039	0.743162407841213	-8.83660483510468
Q9Y305_HUMAN	0.031656681855492	7.44304469992589	-0.484471694274896	0.647134237924307	0.743692522326602	-8.83732319079104
P49441_HUMAN	-0.033030218591846	6.08441946060872	0.484225435447968	0.647297970321661	0.743692522326602	-8.83745870269647
Q9Y3I0_HUMAN	0.011406667898971	9.3177965708428	-0.48404946226453	0.647414984842131	0.743692522326602	-8.83755549896467
Q15041_HUMAN	0.040420108266578	7.50322681242163	-0.481867521856482	0.648866820504838	0.744872421223684	-8.83875302307367
P33316_HUMAN	0.011819654043789	10.2720242585064	-0.481817332122682	0.648900236570325	0.744872421223684	-8.83878051055306
Q13443_HUMAN	0.05357749544046	6.66482231047924	-0.480644791342663	0.649681169455779	0.745505703271063	-8.83942193002427
P05747_YEAST	-0.068827440493509	6.20690227132778	0.188699789742496	0.858752861853749	0.902959377576865	-8.84019197066343
Q96AB3_HUMAN	-0.018098549039615	7.02185943898732	0.47813259898078	0.651356018155181	0.746787996712694	-8.84079135462694
Q15642_HUMAN	0.041367314158679	6.60667174119397	-0.478112463852211	0.651369451266624	0.746787996712694	-8.84080230389421
Q14978_HUMAN	0.016316817940398	9.69694880436816	-0.47783869815699	0.65155210810746	0.746787996712694	-8.84095113272
Q969E2_HUMAN	-0.040061597711501	6.54124653600273	0.477591293692928	0.651717200083218	0.746787996712694	-8.84108556328118
Q9NX63_HUMAN	-0.024036472814926	7.55167184248056	0.476662834364513	0.652336955014336	0.747234863581057	-8.84158948375768
Q96CM8_HUMAN	0.049837729564026	5.94034814888676	-0.475386578612704	0.653189376554449	0.747947835406715	-8.842280699551
P35914_HUMAN	0.039472821819509	7.12454906059422	-0.474659003688625	0.653675593302501	0.748241122639822	-8.84267398914927
O43395_HUMAN	0.039467432006537	5.93453076909356	-0.472766352103473	0.654941291150251	0.749426136108592	-8.84369446382656
Q86U42_HUMAN	-0.017779604057317	9.74909759323588	0.466294749097837	0.659278858007672	0.753865778198563	-8.84715543032523
P27695_HUMAN	0.01341959850537	9.98467739736606	-0.466285851576897	0.659284831856308	0.753865778198563	-8.84716015838623
Q3C1V9_HUMAN	-0.018145106390144	6.96089701140809	0.154768497849823	0.883877133063049	0.921662786631381	-8.8472996870556
Q15599_HUMAN	-0.020253699572929	7.51074132741116	0.465676262826136	0.659694180627875	0.754068708401354	-8.84748389009682
Q96FQ6_HUMAN	0.030670795266964	7.83017323979199	-0.464314434760414	0.660609148753652	0.75484924516756	-8.84820569880036
O14972_HUMAN	0.037982127717968	4.81480895852509	-0.463541848249114	0.661128518039464	0.755177358856458	-8.84861432483729
P43034_HUMAN	-0.014822506266714	8.38748454364112	0.462127353046667	0.662079958368353	0.755879052603716	-8.84936083228714
O00541_HUMAN	0.01940435352302	8.45751057741019	-0.461937530325231	0.662207693993846	0.755879052603716	-8.84946085189687
O00299_HUMAN	0.013033301844047	11.7073620009115	-0.4602433615478	0.66334830056843	0.756838969337087	-8.85035184586306
P56134_HUMAN	0.029397181116678	11.391549984805	-0.459997199351524	0.663514114877009	0.756838969337087	-8.8504810552799
Q6PI48_HUMAN	0.038851265844805	8.52653684975254	-0.45802699629962	0.664842010563672	0.758087734345393	-8.85151290299322
Q99747_HUMAN	0.06215104421339	4.7713306302096	-0.457606537149971	0.66512557282412	0.758145237582909	-8.8517325782818
Q9BZZ5_HUMAN	-0.014549535361709	9.26257756116402	0.455474424923046	0.666564450546393	0.759405528361934	-8.85284365913945
Q53H96_HUMAN	-0.016834097596414	6.54635909846445	0.45527624879034	0.666698272900776	0.759405528361934	-8.85294668822322
P07203_HUMAN	0.014070968256108	8.7587406596276	-0.451717575117958	0.669103680502639	0.761878560572333	-8.85478972492317
P06280_HUMAN	-0.016187512605177	7.75954096954578	0.450541994817704	0.669899261114297	0.762517464873536	-8.85539561248459
P47756_HUMAN	0.010611697430987	10.227299904929	-0.450179304170367	0.670144811327472	0.762530065233358	-8.85558224572298
Q9NZZ3_HUMAN	0.053254824853905	6.10328146493767	-0.449097557535424	0.670877451627281	0.762881344831245	-8.85613806259717
O43653_HUMAN	0.017268607176428	7.81999246697159	-0.449030756099774	0.670922707938918	0.762881344831245	-8.85617234546304
P18615_HUMAN	0.033224544699372	4.6983760095574	-0.44823528253514	0.671461740708983	0.763227396289973	-8.85658022322116
Q13190_HUMAN	0.137085836433303	4.3479861852464	-0.44662564013309	0.672553146599117	0.764200850014091	-8.85740351128286
Q9Y223_HUMAN	-0.015368061763057	6.82461232742995	0.078248473538275	0.941076414428007	0.961742398348723	-8.85821058618147
P16083_HUMAN	0.020202004170671	7.71174479962332	-0.443807162185027	0.674466354701579	0.766103106718117	-8.85883846013774
O15446_HUMAN	0.045851602616843	6.70429800784884	-0.443465549272232	0.674698431008822	0.766103106718117	-8.85901180921948
Q9Y5L4_HUMAN	-0.013792355542648	8.86216876084514	0.442355676890131	0.675452705462115	0.766691866723489	-8.85957414971834
P48651_HUMAN	0.020737172748119	8.04042183537492	-0.439234255604911	0.677576307801946	0.768833968238635	-8.86114865723118
O00273_HUMAN	-0.023877723596455	7.76994621077472	0.438682382728744	0.677952112002154	0.768925804601834	-8.86142595357914
Q14165_HUMAN	0.02681861115362	7.58713694097453	-0.438421003391553	0.67813013763778	0.768925804601834	-8.86155717407551
Q8IWB7_HUMAN	0.003101773700012	5.14466836724005	-0.008079440173737	0.99390838261437	0.995438885205399	-8.86192744517477
O00116_HUMAN	0.01117429564113	8.38646449044017	-0.436420339226783	0.679493564253827	0.76993486792803	-8.86255915691926
P33993_HUMAN	-0.009652417387299	9.8635619401413	0.435439136471075	0.680162740017097	0.770424671032949	-8.86304900749702
P25787_HUMAN	-0.013189325355924	9.60460206779557	0.434852911015325	0.680562699439067	0.770609296161507	-8.86334118132414
Q8IWS0_HUMAN	0.013659170902155	8.75517411753273	-0.429533918704486	0.684196971071109	0.774454768507917	-8.86597537903463
O75531_HUMAN	0.011560177116841	9.68714946517701	-0.428776183620203	0.684715481254381	0.774772005928756	-8.86634818018338
Q14318_HUMAN	0.015430776944193	8.42636598873971	-0.428254070113787	0.685072870505356	0.774906773872494	-8.86660469919201
Q9Y3C1_HUMAN	-0.043955006726614	8.27739577066449	0.427639543985555	0.685493634062609	0.775113107778722	-8.86690624730081
Q9C0J8_HUMAN	-0.026304886805892	4.95800609114643	0.425684595297102	0.686833022437492	0.776357660398583	-8.86786284984124
Q5T4T1_HUMAN	-0.02973466627893	10.6739965709633	0.424842717974583	0.687410209769727	0.776726886336542	-8.8682735381228
Q7L5N1_HUMAN	-0.01682389449028	7.62382690969829	0.424511489642145	0.687637363395727	0.776726886336542	-8.86843491098701
Q8TEM1_HUMAN	0.010042613100184	9.01555334579253	-0.422839218048708	0.688784752508145	0.777752783040447	-8.86924783608871
Q13098_HUMAN	0.031351003192325	8.17314044560971	-0.421300206664088	0.68984153153827	0.778675689192105	-8.86999332751556
Q9NQP4_HUMAN	-0.011511596348051	8.06213911518613	0.419923193970579	0.690787739465106	0.779216173242622	-8.87065819019602
Q16270_HUMAN	0.032710743673167	5.92111262087432	-0.419905971280997	0.690799577939261	0.779216173242622	-8.87066649291675
Q53EL6_HUMAN	-0.012057973272926	9.07379178783897	0.419103488555345	0.691351294756935	0.779568103519262	-8.87105300042583
P62877_HUMAN	-0.009108494561513	8.49655132761312	0.417524052825808	0.692437798648478	0.780522607003415	-8.87181169587106
O14561_HUMAN	0.033770344298894	8.74049975948235	-0.416425365445208	0.69319407837984	0.78070815546917	-8.8723378763049
Q5R3I4_HUMAN	0.02450636373868	6.88465711320681	-0.416259498536709	0.693308287169524	0.78070815546917	-8.87241719991986
P52434_HUMAN	-0.041406756124928	6.18793167390124	0.416137879571124	0.693392034493607	0.78070815546917	-8.87247534372447
P56537_HUMAN	-0.009584790149372	10.3463823654587	0.415890076287544	0.693562687930637	0.78070815546917	-8.87259376464564
O43681_HUMAN	-0.068824258008529	6.34319576063457	0.415322441612094	0.693953674185456	0.780877975242596	-8.87286477817276
Q9Y4Y9_HUMAN	0.016568728264374	6.75848403197855	-0.412174596055786	0.696123826918551	0.782790414154342	-8.8743613935145
Q14137_HUMAN	-0.015315530999709	7.75034238772196	0.41215891058174	0.696134648749802	0.782790414154342	-8.87436882427637
P27816_HUMAN	-0.008101919282066	9.92902401243798	0.411595479531359	0.69652342832878	0.782956857561422	-8.87463556537141
O75717_HUMAN	-0.082432374557454	4.87819694392702	0.410133530267322	0.697532688066441	0.783820422111979	-8.87532608735534
P21291_HUMAN	-0.014955373598177	9.5743882871507	0.407851313024432	0.699109612356418	0.785321056781718	-8.87639943134224
P49720_HUMAN	-0.01020586958836	9.11076689769476	0.406845055551576	0.699805434592317	0.78583124077839	-8.87687089342944
Q9Y3D6_HUMAN	0.011767180938016	8.37128811286074	-0.406480872031446	0.700057346576518	0.785842765297493	-8.8770412545483
Q9NPD3_HUMAN	0.018670704716199	8.62721414910454	-0.405103773877976	0.701010296624174	0.786640953975781	-8.87768414898657
Q9NX55_HUMAN	0.026581956924436	6.70604248787165	-0.40396476314537	0.701798952974576	0.787254292884899	-8.87821434194396
Q9ULX6_HUMAN	0.09713000646057	5.34873861088669	-0.402232306643179	0.702999314613518	0.788090123774635	-8.87901808124765
Q15459_HUMAN	-0.011778427493285	9.11016800685604	0.402189861026651	0.70302873587645	0.788090123774635	-8.87903773224482
Q06830_HUMAN	0.007752926435419	13.728615064017	-0.401575822919923	0.703454422267616	0.788105131479685	-8.87932179427123
Q92890_HUMAN	0.037836645342766	8.71949575518749	-0.401471418745594	0.703526813248932	0.788105131479685	-8.87937005234488
Q13442_HUMAN	-0.012858039105062	9.85283216684571	0.399460663822108	0.704921696143699	0.789329231223528	-8.8802971644808
Q02252_HUMAN	-0.123592709050374	6.15461139612326	0.399196584805112	0.705104986686454	0.789329231223528	-8.88041859928133
Q8NE86_HUMAN	0.058498284198479	7.61425768074943	-0.398798051921195	0.705381640379535	0.789367203893409	-8.88060171840554
P07942_HUMAN	0.031525182643856	7.15937538849683	-0.395220008174652	0.70786771209482	0.79187678009369	-8.88223804306441
P15291_HUMAN	0.014187544752769	8.85737568950947	-0.393888031751258	0.708794223934072	0.792640583299038	-8.8828436336416
P51809_HUMAN	-0.021319540575437	7.5283427287116	0.392466972817617	0.709783318729673	0.793473823481917	-8.88348759814486
Q00688_HUMAN	0.01048844068246	10.040415866668	-0.390384249783485	0.711234098262773	0.794691229228969	-8.88442742917006
Q99805_HUMAN	-0.011312346956672	9.25701793395736	0.389877269620527	0.711587455781085	0.794691229228969	-8.88465548947543
Q8N766_HUMAN	0.021081135814971	7.30218813955478	-0.389851483666753	0.711605430355091	0.794691229228969	-8.88466708156193
Q9BW72_HUMAN	0.076258143623586	6.87579851206891	-0.3891983948384	0.712060747400481	0.794746435880491	-8.88496043632639
P02765_HUMAN	0.023730447543788	7.00918856414708	-0.389079518945488	0.712143639039284	0.794746435880491	-8.88501378304761
Q15293_HUMAN	0.011516204551262	10.2297693253202	-0.386987928057538	0.713602818653404	0.795892108258977	-8.88594988426767
Q13405_HUMAN	-0.016112242684365	7.12453657392566	0.38690641476286	0.71365971330971	0.795892108258977	-8.88598626931465
Q13505_HUMAN	-0.037481945999395	7.35704868065528	0.386302583068496	0.714081240255793	0.796089198941323	-8.88625557556873
Q9BPW8_HUMAN	-0.009559510993236	8.58687740262851	0.385708500899094	0.714496071923988	0.796278692905006	-8.88652014522904
Q00341_HUMAN	-0.009541891554575	8.81915057385401	0.382791349356359	0.71653463015183	0.798277018586416	-8.88781368221787
Q8WWI1_HUMAN	0.011373527600311	8.38815939536047	-0.3820088308568	0.717081916169507	0.798613147733985	-8.88815908852725
Q9UKY7_HUMAN	0.020200781033212	8.36730757022427	-0.381042192686514	0.717758234526891	0.798882121930944	-8.88858484150931
Q9H074_HUMAN	-0.009844934942373	9.25982744976067	0.380961438672834	0.717814747934261	0.798882121930944	-8.88862036312777
Q9Y2W2_HUMAN	0.016982260820425	7.75775122787061	-0.378905829084179	0.719253983106931	0.800210042101861	-8.88952217049668
Q9Y2T3_HUMAN	0.010441535329052	9.19846033438631	-0.377780739802242	0.720042263306253	0.800671318762186	-8.89001379474953
P21399_HUMAN	-0.011228330127993	8.13485764815742	0.377569610302233	0.720190231806448	0.800671318762186	-8.89010589639443
P49257_HUMAN	-0.010706314221196	10.3057591918758	0.377136482643232	0.720493828670988	0.800671318762186	-8.89029468810985
P61160_HUMAN	0.00842907391012	10.3646842743045	-0.376908821466991	0.720653428664489	0.800671318762186	-8.89039383867163
Q9NQT4_HUMAN	-0.013935979192116	8.25382893116807	0.374362817149438	0.722439360251739	0.802381420607464	-8.89149879949166
Q9Y5U9_HUMAN	0.010216881109477	9.1716976342431	-0.37302291505859	0.723380045206976	0.803151897239019	-8.89207745921482
O75821_HUMAN	-0.015705027368751	8.44150692895895	0.37240519105841	0.723813904612579	0.803268527462304	-8.89234357041057
Q9P2I0_HUMAN	0.014760743952643	7.22879776693477	-0.371981988132009	0.724111208462053	0.803268527462304	-8.89252564149161
P82673_HUMAN	-0.023527683811015	7.21645517340265	0.371630067872339	0.724358476811388	0.803268527462304	-8.8926768954718
P55263_HUMAN	-0.012807712826982	8.65710209293087	0.371466919955954	0.724473121478148	0.803268527462304	-8.89274696968379
Q9NP71_HUMAN	-0.057521680190827	5.51914031483462	0.370433141604436	0.725199748104105	0.80380012980046	-8.89319031179842
P00387_HUMAN	0.00773908471376	9.19177806378134	-0.370046049573578	0.725471911891285	0.803827821966085	-8.89335601645269
P78386_HUMAN	0.010946734902564	12.8173393472603	-0.369544203904352	0.725824825890287	0.803944936578752	-8.89357059923459
P05186_HUMAN	0.021990983944884	6.54529490494177	-0.368699425936517	0.726419071827739	0.804329186783727	-8.89393119029969
P06703_HUMAN	-0.011180277447512	13.8249566849774	0.36434260679574	0.729487199740254	0.80745145457975	-8.89577842214729
P18124_HUMAN	0.007356517881059	12.1566399409952	-0.363802056024948	0.729868257017645	0.8075983572036	-8.8960061512043
O14773_HUMAN	-0.013150284948928	8.61110098078673	0.362967370810444	0.730456832543952	0.807974700487392	-8.89635716409208
Q92552_HUMAN	0.007434331435839	7.83815825483192	-0.360482270824741	0.732210413411089	0.809626202530152	-8.89739768452223
Q14204_HUMAN	0.007552410161656	9.3895426023492	-0.359974840307557	0.732568699711695	0.809626202530152	-8.89760931022505
Q9UIG0_HUMAN	-0.013648668516224	7.85980103852005	0.359614343085522	0.732823285475029	0.809626202530152	-8.89775948427129
Q12962_HUMAN	-0.080962845990392	5.80849741989527	0.359440967649905	0.732945738083877	0.809626202530152	-8.89783165703505
Q9Y263_HUMAN	-0.017014568028754	10.4626233876154	0.3588380979189	0.733371605187244	0.809821548410498	-8.89808236154438
Q9NZ08_HUMAN	0.016288578322707	6.71015107887141	-0.357993399920094	0.733968479221563	0.809935063091265	-8.89843295591991
Q13573_HUMAN	0.015679391646309	7.26869784856333	-0.357987684194995	0.73397251873615	0.809935063091265	-8.89843532556505
P13073_HUMAN	0.008264259880418	10.9028596995483	-0.357199017511186	0.734529990430267	0.810275281166631	-8.89876194780934
Q53F19_HUMAN	0.071425917423784	4.04982060990586	-0.355839754355483	0.735491217004169	0.811060507866246	-8.89932326711913
O00170_HUMAN	-0.013910690460214	8.98940949101439	0.355082592466217	0.736026890969038	0.811376084552987	-8.89963505817584
Q06124_HUMAN	0.021401479669529	6.36781553418275	-0.353645462993606	0.737044084564787	0.81222208166882	-8.90022510933527
Q01658_HUMAN	-0.057394419830914	8.95310789083938	0.352573811124147	0.737802984983387	0.812782963132105	-8.90066361728723
P10909_HUMAN	0.007449190898459	9.52769966255763	-0.351340216710577	0.73867697807268	0.81337551050372	-8.90116681691986
P54790_YEAST	0.020774401448565	8.67114703589628	-0.351108636214805	0.738841100254609	0.81337551050372	-8.90126109390166
P78371_HUMAN	0.006604862280913	10.7039260609017	-0.349526561847845	0.73996273721627	0.814334626540545	-8.90190357150567
Q13617_HUMAN	-0.043810740049447	7.10127398708393	0.348124991635614	0.740957003929801	0.815055622900698	-8.90247043033464
O15127_HUMAN	0.066660186151945	4.87857877960659	-0.347896496872261	0.741119150343593	0.815055622900698	-8.90256263762631
O76021_HUMAN	-0.00685504267704	10.8103756371813	0.347423730206149	0.741454686535777	0.815148965724932	-8.90275323518502
Q9Y3B3_HUMAN	0.011679438597604	8.2204990370642	-0.346606803572255	0.742034633653417	0.815510857938801	-8.9030819979455
P63220_HUMAN	-0.008938151169621	10.4734972231543	0.344514730899092	0.743520691742523	0.816515296033688	-8.90392055314871
Q96K17_HUMAN	0.059492108942508	6.37441843887224	-0.344310653917322	0.74366572001816	0.816515296033688	-8.90400209231788
P51398_HUMAN	-0.052495414121774	7.81288045209486	0.344259863404404	0.743701816375087	0.816515296033688	-8.90402237853509
Q8N2U0_HUMAN	0.014348565236861	7.24064675471186	-0.343336957372945	0.744357844787763	0.816765935463469	-8.90439049720085
O43598_HUMAN	-0.018025985907737	8.895274106967	0.343135797501343	0.744500867110599	0.816765935463469	-8.90447060811177
Q9Y512_HUMAN	0.013638126421023	8.11542047268233	-0.342878838088285	0.744683578920413	0.816765935463469	-8.90457287554258
Q00059_HUMAN	0.03762684578086	8.53598064566285	-0.341590099755301	0.745600222007461	0.817495590683838	-8.90508467489781
Q15833_HUMAN	0.050492960446253	6.77368023766343	-0.340961853468932	0.746047245750925	0.817710024665321	-8.90533350257105
Q86U38_HUMAN	-0.05423214385536	6.48720489451163	0.340461646453664	0.746403243648394	0.817824578283214	-8.90553130441253
O00560_HUMAN	-0.031046916653239	6.98748868047072	0.339412929997075	0.747149844710985	0.818366889525134	-8.90594510582907
A6NDU8_HUMAN	-0.056364941658874	6.13031207558271	0.338912395641367	0.74750629342007	0.818481638451875	-8.90614217496238
P16144_HUMAN	-0.058905222797854	6.35035518971322	0.337961125897393	0.748183920636609	0.818947866008163	-8.90651593835157
P49903_HUMAN	0.012234439799348	8.05737115682398	-0.337494261982494	0.748516578940314	0.819036310469011	-8.90669900551069
Q9NPA0_HUMAN	0.042333098706811	7.09927642359811	-0.334812682556937	0.750428483162776	0.820493425892808	-8.90774580973265
P52888_HUMAN	0.012439488796067	8.01924699187889	-0.334144001898834	0.750905548327994	0.820493425892808	-8.90800559404925
Q9BSJ2_HUMAN	-0.020086653911327	7.0118359925776	0.333920021544999	0.751065373120377	0.820493425892808	-8.90809249965419
Q8NEJ9_HUMAN	0.017936199135369	6.78593102132101	-0.333737080390984	0.751195924034635	0.820493425892808	-8.90816344034459
Q96HS1_HUMAN	0.112280286209851	8.10709770613658	-0.333504291249862	0.75136206098056	0.820493425892808	-8.90825365709524
Q9GZT3_HUMAN	-0.013193555164751	8.6556308222425	0.330763388951908	0.753319312705641	0.822354617293972	-8.90931134206219
Q9UBX3_HUMAN	-0.009791833915081	8.55050651110332	0.329525408176852	0.754204020063295	0.823044118538871	-8.90978631825582
Q9HAV7_HUMAN	0.021915794426221	8.30015916244924	-0.326210960819078	0.756574710123528	0.82504927847407	-8.91104954921683
